funcName,invocations,pods,users,avg_cpu,avg_memory,avg_runtime,category
522,146,74,2,0.046446219178082185,34.531892047945206,0.015104602739726027,Hot
60,146,74,2,0.1037242808219178,35.5204141849315,7.306826486301371,Hot
175,146,74,3,0.061544945205479464,36.26915655479453,3.8595751027397256,Hot
262,146,74,3,0.11440530136986297,25.003451397260275,0.010201178082191781,Hot
1785,146,74,3,0.19905676027397276,35.79636664383561,0.005009034246575342,Hot
12,146,97,4,0.1138048698630137,79.18110546575342,6.639388643835615,Hot
346,146,73,2,0.04715707534246575,32.7149774520548,0.0027400547945205475,Hot
2083,146,146,2,0.0864805205479452,39.67422949315068,0.16147445205479455,Hot
1018,145,73,2,0.04540183448275863,37.64983846896552,0.0009987999999999998,Hot
266,145,145,2,0.06693284137931033,24.32823276551724,0.0017795379310344829,Hot
1318,145,73,2,0.1624857793103449,25.671928931034486,0.008905337931034483,Hot
537,145,145,2,0.08137802068965518,41.01522084827587,0.8891876344827588,Hot
1801,144,72,1,0.05556106250000001,24.807535840277776,0.0008779305555555558,Hot
4878,144,144,1,0.054633291666666674,38.51128465972223,119.50988055555555,Hot
6170,144,144,1,0.08888916666666666,25.13568794444444,0.0011365416666666663,Hot
7168,144,144,1,0.17524304861111106,40.53477635416667,0.4190433749999999,Hot
1518,144,72,1,0.05065097222222221,30.16335715972222,0.0009253402777777776,Hot
707,144,72,1,0.07153031944444445,35.42035588194446,0.0015300208333333335,Hot
1908,144,72,1,0.09301914583333333,40.04060874999999,0.04636831944444443,Hot
779,144,72,1,0.05426192361111112,35.445610868055546,0.0008184166666666667,Hot
791,144,72,1,0.0862963263888889,25.490912506944444,0.0008955069444444443,Hot
1680,144,72,1,0.09003515277777778,25.635009736111115,0.0009372430555555557,Hot
1389,144,95,1,0.1456504513888889,19.860134576388884,0.0,Hot
1057,144,72,1,0.07381831944444445,24.63555229166667,0.000897423611111111,Hot
6699,144,72,1,0.165859875,35.14935977777779,0.03550992361111111,Hot
1744,144,72,1,0.2519450555555558,59.73209634722222,0.015930243055555553,Hot
2325,144,144,1,0.054409381944444446,39.43956161805554,1.395428236111111,Hot
7230,144,72,1,0.07307503472222222,31.532606354166678,0.0014427291666666662,Hot
581,143,143,1,0.026260230769230772,23.170836951048948,0.0016667342657342658,Hot
139,142,112,3,0.0847369718309859,30.176386415492967,0.12447204929577463,Hot
5401,141,72,1,0.06875230496453899,31.415253695035464,0.002974907801418439,Hot
6257,139,72,1,0.20188241007194255,34.35788560431654,0.008314100719424459,Hot
5212,138,72,1,0.06448076086956524,35.30208338405796,0.002711731884057971,Hot
912,137,112,2,0.13778327737226276,35.44263229197081,0.036699401459854016,Hot
21,137,69,2,0.2097840364963504,35.54884240875912,0.008406890510948903,Hot
1658,136,136,2,0.26161805882352934,49.975815794117636,2.534464647058824,Hot
7139,136,136,2,0.0868184044117647,38.84754134558823,1.315668382352941,Hot
1753,136,77,3,0.07560477941176469,33.73644302941177,0.025605367647058827,Hot
4706,135,43,1,0.23743297037037045,35.92546295555555,0.0,Hot
91,135,135,4,0.12944845185185186,68.55020282962963,15.420664,Hot
2343,134,72,1,0.08603197014925372,32.849813470149265,0.0010217611940298507,Hot
799,133,5,2,0.29826573684210567,40.20664941353384,0.09991782706766916,Hot
1891,133,73,2,0.09998833834586465,32.170259601503766,0.0010941879699248118,Hot
3493,132,72,1,0.08214116666666667,35.33937023484849,0.0010179621212121214,Hot
308,131,76,4,0.07352209160305345,32.521707854961825,0.08232113740458018,Hot
1729,131,74,2,0.07647777862595419,29.668416038167933,0.011541534351145034,Hot
1632,127,84,2,0.12567715748031497,44.850178425196845,1.2278480866141728,Hot
851,127,26,2,0.17166241732283471,71.00971942519686,0.7079632440944883,Hot
107,126,126,3,0.061863523809523806,38.33748766666666,11.117647166666668,Hot
1726,126,64,3,0.04997082539682539,35.69745161111113,0.6637996825396825,Hot
1278,124,60,2,0.42892377419354877,148.96393153225807,0.6139671774193549,Hot
7484,124,72,1,0.08528734677419353,26.783959177419355,0.11376533870967744,Hot
2609,123,72,1,0.08497778861788619,31.685372227642276,0.0010046260162601625,Hot
5803,123,72,1,0.07558882113821139,30.90539247154472,0.0010513414634146343,Hot
6288,122,72,1,0.060081893442622936,30.584304540983617,0.001059844262295082,Hot
3650,122,72,1,0.07039522950819671,32.25156887704919,0.0009973524590163932,Hot
2670,122,72,1,0.07035696721311475,30.894403172131145,0.0009979098360655737,Hot
917,122,4,2,0.595795237704918,245.76997934426225,0.08212215573770493,Hot
287,121,104,4,0.25170557024793405,30.612764727272722,0.06395203305785124,Hot
113,121,121,3,0.09328180165289253,30.70360925619835,0.09539318181818181,Hot
841,120,55,2,0.12221656666666668,25.18131507499999,0.001866325,Hot
724,119,119,2,0.16242019327731094,37.42358195798319,1.5579877142857141,Hot
1995,115,1,1,0.07907516521739132,108.45020373913042,1.3241108956521737,Hot
87,115,115,3,0.14795875652173912,29.973097843478257,0.021073782608695652,Hot
239,114,29,4,0.09820192982456141,88.8540295350877,0.8939107982456138,Hot
473,114,53,2,0.07379991228070176,30.849952052631583,0.18940799122807025,Hot
97,113,55,4,0.06319462831858406,39.758987769911506,0.20457186725663723,Hot
896,113,15,2,0.5486658053097346,61.3614831946903,0.5126393008849557,Hot
728,109,101,2,0.06969432110091743,38.78522796330275,30.356248119266056,Hot
2152,109,101,2,0.17784915596330272,37.14424454128441,4.340906238532109,Hot
1002,109,102,2,0.0723842385321101,39.101705844036694,30.09265998165138,Hot
288,108,105,4,0.16464268518518518,38.020978083333326,5.438280768518519,Hot
275,108,58,4,0.06766688888888889,25.515661268518514,0.1511605462962963,Hot
343,107,102,6,0.19385156074766363,75.85455616822429,11.08021070093458,Hot
1429,107,60,2,0.1659208691588785,36.46144857009347,0.06909655140186914,Hot
1530,107,102,3,0.1634319252336449,37.87470789719625,5.900502915887853,Hot
131,106,56,3,0.053374320754716986,34.20297781132075,0.08291943396226416,Hot
391,106,106,3,0.48017176415094365,134.21661258490565,0.15999485849056602,Hot
2270,106,28,1,0.5499978396226419,146.27045226415095,0.07253184905660377,Hot
2168,106,26,2,0.4811411509433965,166.50582256603775,0.11882754716981128,Hot
980,106,102,2,0.08864510377358487,30.579635915094332,0.0016331509433962267,Hot
875,105,91,4,0.044609228571428565,24.3379836,4.898132809523811,Hot
183,105,105,5,0.9515854857142856,401.23396544761914,2.0805862190476185,Hot
828,105,105,1,0.28244552380952387,52.622172695238085,0.8332492952380957,Hot
215,105,55,5,0.055560200000000004,39.44531241904762,0.266770219047619,Hot
678,105,95,3,0.04436019047619047,25.066815495238092,4.880962095238094,Hot
835,105,102,3,0.15712531428571427,37.58928563809525,5.764862171428571,Hot
1127,104,104,3,1.3458794230769229,451.7610047499999,2.6398597980769236,Hot
92,104,104,3,0.17001879807692313,30.51442307692308,0.539463673076923,Hot
554,104,103,3,0.1580859519230769,34.926832788461546,0.2347707115384615,Hot
1199,104,92,1,1.204056653846154,285.6298072884615,0.0,Hot
1499,104,102,2,0.1631317596153846,37.883526124999996,5.176365548076922,Hot
1172,104,104,3,0.29375497115384613,28.336651163461532,0.06653448076923077,Hot
1917,104,50,3,0.04509325,33.10821052884615,0.006443413461538461,Hot
1635,104,104,3,0.13329537499999994,26.698542673076926,0.040677384615384615,Hot
1308,104,102,2,0.17093195192307692,33.10096150961538,1.1593843846153846,Hot
1858,103,103,3,0.08697009708737866,22.184541864077676,0.5500553398058253,Normal
1825,103,103,3,0.23033026213592242,29.66679311650485,0.03943677669902912,Normal
195,103,103,3,0.16408917475728155,34.7659284368932,0.2436524563106796,Normal
458,103,103,3,0.25666373786407787,29.593408621359224,0.9660433300970873,Normal
2071,103,103,3,0.45236890291262144,156.64290022330093,0.07911007766990293,Normal
94,103,53,3,0.18389031067961167,32.55658389320387,0.01250579611650485,Normal
39,102,52,2,0.07893720588235294,34.1524586372549,0.01095364705882353,Normal
1843,102,51,3,0.040793803921568624,23.59099258823529,0.024920058823529417,Normal
303,102,102,2,0.20179848039215686,31.07801008823529,0.35373462745098044,Normal
2176,102,102,2,0.2926915392156866,27.899241725490196,0.03356022549019608,Normal
1210,102,101,2,0.16380614705882354,37.65487127450981,4.881207460784313,Normal
108,102,52,2,0.1054034411764706,36.728821843137254,0.011249323529411765,Normal
280,102,102,2,0.07051507843137254,24.332605725490197,0.022835794117647055,Normal
620,102,102,2,0.5073664901960785,159.55181556862746,2.510125382352941,Normal
1968,102,101,2,0.29162547058823546,31.95205271568628,0.07574616666666667,Normal
867,102,101,2,0.174047794117647,37.936236274509795,5.2948843431372525,Normal
1342,102,102,3,0.25721298039215695,30.165211382352936,1.5465860294117648,Normal
959,102,102,2,0.8240340980392155,263.19546554901956,1.3795317156862745,Normal
1221,102,102,2,0.16488349019607845,37.27033551960784,4.956643235294117,Normal
1622,102,102,2,1.3348439215686272,449.47158281372543,1.3323146372549017,Normal
372,102,102,2,0.11228089215686274,24.653416078431373,0.028454372549019603,Normal
1049,102,101,2,0.09591878431372547,31.033509539215682,0.03237463725490196,Normal
251,101,52,3,0.21156751485148523,25.443494752475253,0.05203970297029703,Normal
2012,101,101,2,0.13740567326732675,28.881884316831687,0.11362748514851487,Normal
1675,101,50,3,0.07907452475247524,25.96387682178218,0.036105346534653464,Normal
44,101,52,3,0.09114073267326732,35.797455029702974,0.03502791089108911,Normal
462,101,101,2,0.2953016237623765,27.220529079207928,0.015043950495049502,Normal
1250,101,101,2,0.1028997425742574,30.873569,0.0036810990099009904,Normal
486,101,76,4,0.8780329504950498,263.9923808910891,4.389961168316829,Normal
1661,101,101,2,0.1695176237623763,36.98518705940594,5.062306445544555,Normal
50,101,52,3,0.10079190099009903,35.709815950495056,0.021020633663366338,Normal
2043,101,101,2,0.0029702970297029703,29.05673735643564,0.0001410990099009901,Normal
1758,101,100,3,0.09068207920792079,30.46797649504951,9.530484673267326,Normal
66,101,51,3,0.0538529900990099,25.022238574257425,1278.3250431287129,Normal
2064,101,49,1,0.07429115841584158,24.67195236633663,0.0008320297029702967,Normal
608,101,101,2,0.057563504950495066,34.96178819801981,63.18151193069307,Normal
714,101,101,2,0.24871181188118824,29.442643871287125,0.028129742574257433,Normal
804,101,101,2,0.41648707920792083,26.05820696039604,0.02035218811881188,Normal
1874,101,101,2,0.11723663366336638,32.763691178217826,1.3884682772277228,Normal
584,101,101,2,0.2953956930693072,27.963799485148527,0.01731018811881188,Normal
350,100,52,3,0.04938118,37.1804688,0.022614159999999998,Normal
1460,100,100,1,0.30000000000000027,28.45117184999999,0.012406060000000002,Normal
2275,100,100,1,0.10266350000000003,30.753710970000007,0.34864166999999996,Normal
1303,100,100,1,0.18453388000000004,37.59457032,4.34917506,Normal
2244,100,100,1,0.07276598,25.863515609999993,0.0008408400000000003,Normal
955,100,100,1,0.99714506,422.74503910000016,3.798073079999999,Normal
2174,100,100,1,0.26761999,34.95058598000001,0.0974664,Normal
2135,100,100,1,0.18334383999999995,37.42113284999999,4.897045,Normal
1925,100,100,1,0.10640934000000002,32.313007799999994,0.32813154999999994,Normal
328,100,52,3,0.08411843,25.79605468999999,0.26902391,Normal
98,100,100,4,0.15521900999999994,51.57234377999999,0.020178039999999998,Normal
2149,100,100,1,0.07105674000000001,25.512460979999997,0.0008068699999999998,Normal
1589,100,100,1,0.24255563000000016,29.477617249999994,0.01908968,Normal
911,100,52,3,0.07845625,25.229296870000006,0.04395869999999999,Normal
1264,100,100,1,0.24511966000000016,29.725781289999997,0.022105220000000005,Normal
1479,99,50,2,0.08319775757575759,25.622632525252524,0.025753919191919196,Normal
2027,99,51,3,0.0016026363636363636,8.945470252525247,0.11421465656565656,Normal
1071,99,51,2,0.04862058585858587,40.84118522222222,0.1635532626262626,Normal
2224,99,50,2,0.0739539898989899,26.30855434343434,0.03232216161616161,Normal
846,99,99,3,0.23564796969696977,29.090396090909096,0.05522183838383838,Normal
533,99,51,3,0.2774824141414144,22.331755,0.5430010707070706,Normal
249,99,99,3,0.2618584646464648,28.736347848484847,0.020562939393939397,Normal
104,99,51,3,0.1496744141414141,27.06080336363636,0.0374258383838384,Normal
2289,99,50,2,0.2505300303030304,22.6211725959596,0.03592548484848485,Normal
460,99,51,3,0.04218053535353535,23.5708648989899,0.03706485858585859,Normal
13,99,99,3,0.07760749494949497,30.222222212121213,0.1816120808080808,Normal
456,99,50,2,0.17032974747474744,27.503235434343438,0.2176563535353535,Normal
595,98,98,2,0.21346084693877548,30.499282489795917,0.04609661224489796,Normal
859,98,50,2,0.07138185714285714,28.06473207142857,0.023332081632653063,Normal
432,98,50,3,0.08817519387755102,25.37049586734694,0.01945538775510204,Normal
720,98,49,1,0.07275149999999998,25.141940377551013,0.0008003265306122448,Normal
2059,98,98,3,0.14299220408163266,39.16585618367347,0.02768769387755102,Normal
252,98,50,2,0.24281643877551032,22.841517877551016,0.014189561224489795,Normal
1165,98,50,2,0.07724418367346939,26.247050367346944,0.00493869387755102,Normal
872,98,50,2,0.20978194897959185,21.22811702040817,0.016843622448979592,Normal
625,98,50,3,0.08161673469387755,27.324697020408163,0.0018013877551020408,Normal
157,98,50,2,0.030762142857142856,24.570671234693876,0.021308122448979592,Normal
318,98,3,2,0.031594887755102045,42.40262270408164,880.7543153571429,Normal
1246,97,97,2,0.2351747731958764,28.990335113402065,0.07107230927835052,Normal
117,97,97,2,0.16318951546391744,32.7570472886598,42.0966595257732,Normal
1184,97,49,2,0.06800279381443299,24.654397577319585,0.01889043298969072,Normal
1719,97,49,2,0.07958241237113402,24.680774783505157,0.007754082474226801,Normal
966,97,49,2,0.1653722783505154,28.732442010309278,0.012595536082474225,Normal
1614,97,97,2,0.25855697938144345,28.632611134020614,0.029305206185567013,Normal
1015,97,49,2,0.046140515463917516,35.54349213402062,0.009865010309278352,Normal
957,97,97,2,0.25986618556701047,30.26498065979381,0.3275343711340206,Normal
675,97,49,2,0.04712789690721649,37.70799788659794,0.10828382474226801,Normal
1205,97,49,2,0.056393103092783524,24.006282216494842,0.006123443298969074,Normal
890,97,49,2,0.06974721649484536,25.795787773195876,0.015576041237113402,Normal
2130,97,49,2,0.27189859793814447,21.96250811340206,0.02227426804123711,Normal
46,97,97,2,0.030038721649484543,15.104139845360825,0.0,Normal
1454,96,48,1,0.11148928125,31.691202739583343,0.053167343749999985,Normal
1089,96,96,1,0.16035210416666668,39.60184727083333,0.027258812499999997,Normal
5787,96,48,1,0.1540625208333333,40.45800793750001,0.00846434375,Normal
1612,96,48,1,0.06319899999999999,32.83064780208333,0.0008326458333333333,Normal
1527,96,47,1,0.05965484375,25.832926416666663,0.0007680833333333336,Normal
2403,96,48,1,0.2614389374999999,149.4723711458333,0.029678145833333336,Normal
1279,96,96,1,0.24378439583333342,28.673665374999995,0.018556552083333334,Normal
1041,96,96,1,0.24966983333333345,29.031290635416678,0.0178959375,Normal
1235,96,96,1,0.27096995833333354,28.823730489583337,0.011839083333333333,Normal
4873,96,48,1,0.05665738541666667,25.171549458333335,0.00075315625,Normal
2049,96,49,2,0.08532753124999999,33.49361161458334,0.0025786562500000002,Normal
833,96,48,1,0.09272683333333336,25.951660166666667,0.0009441458333333333,Normal
563,96,48,1,0.08183732291666668,26.15730798958333,0.0009430416666666667,Normal
5519,96,48,1,0.03173567708333333,24.438151072916657,0.0,Normal
1409,96,48,1,0.047160604166666675,33.02522777083334,0.0006545312499999998,Normal
1809,96,48,1,0.10597764583333336,24.538004552083333,0.0009812395833333333,Normal
4990,96,48,1,0.13161176041666667,27.1299235625,0.06214707291666668,Normal
7439,96,48,1,0.27698996875000015,30.63867189583334,0.014085854166666667,Normal
1408,96,48,1,0.08682514583333334,24.769124333333327,0.00087453125,Normal
1579,96,48,1,0.028748020833333335,33.532796177083334,0.001384072916666667,Normal
1274,96,96,1,0.26225666666666675,30.269612614583327,0.025043083333333337,Normal
4309,96,48,1,0.06457840625,25.876139312499998,0.00072153125,Normal
1115,96,48,1,0.08488710416666667,24.61381022916667,0.0009431562500000001,Normal
141,96,42,3,0.050084593749999996,19.5615234375,0.019359031250000002,Normal
1671,96,96,1,0.05175898958333334,30.278442427083338,0.8547546145833337,Normal
2217,96,48,1,0.08247577083333332,24.999837166666666,0.0012683958333333338,Normal
568,96,48,1,0.08910548958333335,25.57230633333334,0.0010107395833333333,Normal
1241,96,48,1,0.04152482291666667,37.62723796875,0.0007812291666666667,Normal
1911,96,48,1,0.21710616666666674,25.514078802083333,0.007117656249999999,Normal
3461,96,96,1,0.03142670833333333,40.43920902083334,1.0025418124999999,Normal
1926,96,48,1,0.06618077083333333,24.517903625000002,0.0009400833333333335,Normal
241,93,71,7,0.7592377741935487,68.56791810752689,3.941879698924731,Normal
5754,89,66,1,0.04479896629213483,30.94417131460674,0.8157652696629212,Normal
33,88,88,3,0.16971294318181823,31.305087000000004,0.021899625,Normal
656,87,29,3,0.5672228620689658,209.22916655172415,2.4830654252873567,Normal
516,86,73,3,1.2579852674418601,228.85519594186044,0.09884540697674418,Normal
951,86,12,2,2.4040364186046506,557.9506247906976,1.4223730465116278,Normal
421,86,4,3,0.07743436046511626,224.19653908139534,0.4498064651162791,Normal
2223,85,20,1,1.4199278352941171,347.1579969411764,1.3237057529411766,Normal
429,83,32,4,0.6269098433734943,173.00192998795183,0.275575265060241,Normal
154,83,70,4,0.2838423373493978,34.80054578313252,0.028769710843373503,Normal
559,83,60,2,0.08679195180722891,26.701101313253012,0.8169460120481927,Normal
1356,83,19,1,0.21967072289156625,34.21333779518072,0.10551530120481929,Normal
999,82,60,2,0.5461881097560976,153.6481995853659,3.1762471341463416,Normal
103,80,77,4,0.2371581000000001,61.25395495,1080.0813739250002,Normal
1779,79,20,2,0.2615592784810125,40.29405655696202,0.22018754430379744,Normal
2181,78,75,2,0.7546940512820512,30.03545675641025,0.006646820512820512,Normal
1898,77,77,3,0.06333572727272728,28.613382740259738,0.6012476103896104,Normal
4,75,75,3,0.2241207333333333,69.08588559999998,0.05941485333333332,Normal
263,75,75,3,0.23740174666666672,31.309947879999992,0.042191719999999995,Normal
500,74,74,2,0.052083337837837834,34.08129224324323,0.02897006756756757,Normal
160,74,74,4,0.06892509459459457,32.58688766216216,0.21890237837837836,Normal
1063,74,74,2,0.04913817567567568,35.31783158108108,0.10052462162162162,Normal
549,74,74,2,0.24393575675675674,28.868507175675674,0.03651771621621622,Normal
808,73,73,2,0.2391786849315068,29.208368999999998,0.050051178082191776,Normal
1307,73,72,1,0.03877369863013699,31.961686630136988,0.008468383561643837,Normal
795,73,73,2,0.05607853424657535,32.81758353424657,0.00607676712328767,Normal
1336,73,6,1,0.5345296301369865,206.6823086301369,0.014357178082191783,Normal
1256,73,73,2,0.1401977123287671,44.64613661643835,1.3745670547945203,Normal
1851,73,73,2,0.5789473561643838,143.28446095890413,1.0163019726027398,Normal
1657,73,73,3,0.10470652054794521,32.1203980958904,0.5717717397260272,Normal
2209,72,72,1,0.25314558333333337,29.56244580555555,0.016232874999999997,Normal
3633,72,72,1,0.06093866666666666,31.867078902777774,0.007296847222222224,Normal
2157,72,72,1,0.24156488888888886,28.709743888888895,0.021037083333333335,Normal
995,72,72,2,0.11294170833333331,57.34662522222224,0.6058642361111111,Normal
701,72,72,1,0.2314793055555555,34.81190326388888,0.031076013888888882,Normal
2679,72,72,1,0.06145009722222223,33.58859601388889,0.005000847222222223,Normal
5089,72,72,1,0.04153766666666667,34.88519984722222,0.008505833333333332,Normal
7008,72,24,1,0.04302952777777778,44.156521250000004,21.13247623611111,Normal
1803,72,67,1,0.1518415833333333,37.38514534722222,300.18738259722227,Normal
355,71,71,3,0.20374842253521128,43.68810512676057,0.5888389014084507,Normal
2331,71,71,1,0.25981197183098587,32.5278938028169,0.025671323943661974,Normal
800,69,69,2,0.13844934782608698,35.05112098550725,2.191299072463769,Normal
1289,69,6,3,0.06380223188405797,45.864979536231886,1.2894245942028983,Normal
1663,69,69,3,0.220956,36.162307623188404,0.934404347826087,Normal
7287,68,68,1,0.09374525,41.162281794117646,0.48222792647058826,Normal
5662,68,68,1,0.08840660294117644,40.58702885294118,0.5496310735294118,Normal
5207,68,68,1,0.09000664705882354,40.594783970588225,0.564537705882353,Normal
4495,68,68,1,0.08400635294117646,36.79388792647058,0.4414982794117647,Normal
871,68,68,1,0.07705445588235295,35.18089383823529,0.46675235294117645,Normal
2812,68,68,1,0.09157273529411765,39.98673029411765,0.5792733970588235,Normal
729,68,5,3,0.27708904411764707,39.76683157352941,0.46954202941176476,Normal
626,67,67,1,0.24722749253731344,46.171291910447756,2.0991231492537317,Normal
983,66,2,2,0.27439345454545455,42.00840424242425,0.003272984848484849,Normal
2752,66,49,1,0.23507790909090912,178.14867409090908,5.197370727272728,Normal
398,65,52,4,0.12934064615384616,28.502944676923075,0.2654089384615385,Normal
819,65,2,1,0.13874709230769233,111.34789746153844,0.7699365076923075,Normal
290,65,65,2,0.11888706153846154,29.299819615384614,0.7766216769230769,Normal
746,65,65,2,0.07607183076923077,34.564843692307704,11.071664646153847,Normal
1182,64,52,3,0.28301931249999995,26.344726578124995,0.009766499999999997,Normal
1214,64,27,1,0.06716371875000002,38.837524421875,0.7593774687499999,Normal
2304,62,48,1,0.7959396774193552,276.07018741935485,2.7823755645161294,Normal
235,61,50,3,0.21368813114754093,53.99007440983606,4.83524231147541,Normal
367,60,16,3,0.15357713333333337,81.95227868333333,1.5529449499999999,Normal
373,59,29,3,0.10429993220338983,27.968816220338987,0.018062694915254238,Normal
1723,59,50,2,0.06500338983050846,19.181607423728817,0.00012996610169491526,Normal
193,59,59,3,0.22987962711864401,37.15128452542373,0.16348777966101694,Normal
341,58,52,3,0.23960972413793108,23.751683706896554,0.09019881034482759,Normal
2203,57,3,1,0.31186017543859645,139.0437903508772,0.01795521052631579,Normal
128,56,55,4,0.14293235714285712,36.218122124999994,0.12203637499999997,Normal
1247,56,51,3,0.8730285357142858,359.1408331607143,1.6237314821428572,Normal
5078,56,14,1,0.11333276785714284,34.95731026785715,0.29215475,Normal
1355,55,26,3,0.2429958363636363,27.758167527272732,0.046928072727272736,Normal
535,55,53,3,0.05782129090909091,30.48330961818182,0.013632781818181821,Normal
1350,54,27,3,0.0806027962962963,26.445167851851853,0.04846390740740741,Normal
214,54,54,3,0.10030266666666666,41.03732642592592,0.03879264814814814,Normal
178,54,53,4,0.0580002962962963,33.27039938888889,0.3348642592592593,Normal
41,54,54,4,0.20271125925925923,34.948712351851846,3.0257720925925935,Normal
6171,54,54,1,0.07455027777777777,49.781105333333336,1.7346254259259257,Normal
124,53,53,3,0.12256307547169809,32.9164948490566,0.058227962264150945,Normal
204,53,53,3,0.10727301886792454,33.18772113207548,0.02703909433962264,Normal
1709,53,53,3,0.12817405660377354,27.67843454716981,0.06688275471698113,Normal
476,53,28,3,0.0748420754716981,26.942954037735845,0.0358383962264151,Normal
1839,53,26,3,0.0552057358490566,25.351120169811317,0.033236754716981134,Normal
76,53,53,4,0.10265552830188678,32.32930420754717,0.005195698113207547,Normal
443,52,52,3,0.08467492307692306,25.145658057692305,0.33367198076923077,Normal
282,52,52,2,0.07511948076923075,25.35682084615385,0.10149000000000001,Normal
1653,52,48,2,0.2945599423076924,75.26074240384615,2.576115730769231,Normal
772,52,52,3,0.4225284999999999,134.99684461538465,0.05688473076923077,Normal
933,52,28,3,0.2419921538461538,22.41676675,0.06090811538461538,Normal
272,52,52,3,0.07136013461538462,24.846379230769227,0.12791178846153844,Normal
1484,52,26,1,0.06301038461538461,24.230468730769232,0.0008782692307692306,Normal
424,52,52,4,0.06298080769230771,25.378530653846155,0.10129917307692307,Normal
2021,52,27,2,0.08980115384615385,26.70109673076923,0.1904088653846154,Normal
1683,52,25,2,0.06764055769230769,25.648738096153842,0.001235403846153846,Normal
1035,51,51,2,0.23191111764705882,32.4348192745098,1.332141117647059,Normal
1109,51,27,3,0.0783556274509804,25.687270235294122,0.04001401960784314,Normal
2150,51,51,2,0.1084327450980392,33.29572617647058,5.084870666666667,Normal
949,50,50,2,0.22391224,31.481171780000004,1.1501042599999998,Normal
723,50,50,2,0.5496489199999998,134.84851539999997,0.04324802,Normal
1866,50,50,2,0.12966056,34.309374840000004,0.33225302000000007,Normal
2179,50,26,2,0.00275482,3.50867186,0.041954700000000004,Normal
784,50,50,3,0.08450806,38.14976548,0.69707652,Normal
1974,50,26,2,0.05752036000000001,23.480156239999996,0.021190100000000003,Normal
1517,50,26,2,0.08404062,25.0720312,0.02113864,Normal
312,50,50,2,0.029662559999999994,53.79281243999999,7.039406179999999,Normal
440,50,50,2,0.24880113999999992,26.051484380000005,0.036152619999999996,Normal
544,50,50,2,0.14765805999999998,36.71398453999999,0.5207080000000001,Normal
1751,50,50,2,0.08197544000000001,24.793984439999996,0.03908946,Normal
1697,50,50,2,0.05365794,25.111796899999998,0.01901364,Normal
314,50,50,2,0.13600204000000002,32.367734379999995,0.3200956,Normal
1076,50,50,2,0.17417673999999994,34.227890540000004,0.0039961400000000005,Normal
404,50,50,2,0.02574866,14.9857813,0.04538944000000001,Normal
4275,50,26,1,0.2996873999999999,45.99953114,0.2571574,Normal
548,50,50,2,0.02967562,43.176015579999984,72.40637115999999,Normal
1023,50,50,2,0.5799521799999998,178.72820234,1.5756873999999998,Normal
1244,50,50,3,0.04820694,30.746093680000005,0.6309918399999999,Normal
2047,50,50,2,0.16128756,31.967500020000006,0.15200982000000002,Normal
1068,50,50,3,0.06627112,24.661953140000005,0.021799620000000002,Normal
1918,49,49,2,0.03406755102040816,42.34470655102041,0.0014362040816326528,Normal
1834,49,49,2,0.0944028367346939,24.366788938775514,0.0014118163265306124,Normal
1398,49,24,2,0.14980008163265307,37.766900408163266,0.24565567346938774,Normal
2137,49,49,2,0.038277285714285715,43.45615430612245,0.008871367346938776,Normal
960,49,25,2,0.05055963265306122,25.614875714285713,0.013924857142857142,Normal
706,49,49,2,0.04743593877551021,33.01426971428572,9.620808897959183,Normal
5040,49,4,1,0.08317673469387754,38.551897428571415,0.11271665306122448,Normal
2001,49,49,2,0.059886693877551016,40.79886787755102,5.235911142857144,Normal
1736,49,49,2,0.19853720408163264,53.33976397959183,1.3870248775510203,Normal
1549,49,49,2,0.2790170408163265,35.248405653061226,0.0034467551020408165,Normal
1162,49,49,2,0.08325730612244898,25.809391,0.0013215510204081635,Normal
2300,49,25,2,0.09161287755102039,26.23461416326531,0.26482228571428573,Normal
975,49,25,2,0.04350981632653061,28.46827169387755,0.027950714285714287,Normal
1522,49,25,2,0.06144861224489796,25.813855183673468,0.030123367346938778,Normal
1941,49,49,2,1.0215110408163266,260.5985336734693,1.2300452653061227,Normal
185,49,49,1,0.09092718367346937,32.900510204081634,0.0024415102040816323,Normal
1970,49,49,2,0.0757060612244898,24.41310589795918,0.0007597142857142859,Normal
3127,48,24,1,0.052577395833333325,27.26163733333334,0.000977875,Normal
1906,48,4,1,0.10384706249999999,21.087239604166673,0.0,Normal
4861,48,24,1,0.07813102083333334,36.81640612500001,0.0010875,Normal
3809,48,48,1,0.030605937499999996,31.783610020833333,0.0009052291666666667,Normal
1297,48,24,1,0.08261556249999998,25.753336666666666,0.0009140624999999999,Normal
1415,48,48,1,0.12065275000000002,35.25862639583334,0.0,Normal
5471,48,48,1,0.11685660416666666,35.33780939583333,0.0007951458333333334,Normal
1593,48,48,1,0.09225272916666666,36.56388360416667,0.0007300833333333331,Normal
715,48,48,1,0.09457885416666667,24.270589208333337,0.000733,Normal
1155,48,48,1,0.12384714583333334,26.592366541666667,0.14489462499999997,Normal
3486,48,24,1,0.07932291666666667,32.7381184375,0.0010478125,Normal
306,48,48,1,0.05907227083333333,30.521809875000002,0.0007106458333333334,Normal
5444,48,48,1,0.072540875,35.31079110416666,0.03507772916666667,Normal
7492,48,24,1,0.0617069375,37.60888660416667,0.0009615,Normal
