funcName,mean_requests,std_requests,cv,stability
2080,1.1369006254343295,0.3518583456491356,0.3094890949811162,Noisy
1477,1.0013888888888889,0.05270462766947299,0.052631528324577743,Stable
1474,4.995841995841996,0.09119215051751065,0.018253609820608665,Stable
416,3.7163814180929093,2.2370345549220834,0.6019389032652185,Noisy
221,4.02,1.5947480918659431,0.3967035054392894,Noisy
912,1.1048387096774193,0.37867008158091975,0.3427378840586427,Noisy
1305,1.0555555555555556,0.23231068414572317,0.22008380603279037,Noisy
329,60.12569444444444,0.7391792048224417,0.012293898833974153,Stable
1899,16.50651769087523,22.072709940460797,1.3372117822684397,Noisy
2197,1.1118055555555555,0.4708303737343459,0.4234826596985997,Noisy
2063,3.9446308724832213,3.8113437094965925,0.9662104852658312,Noisy
631,14.5625,8.068007308839267,0.5540262529675033,Noisy
2196,2.0,0.0,0.0,Stable
910,2.4446680080482897,2.7359348413460776,1.1191437169950622,Noisy
2071,1.03,0.22270150335361366,0.2162150517996249,Noisy
2220,1.0,0.0,0.0,Stable
348,1.103448275862069,0.3099340466946034,0.28087772981698433,Noisy
2297,1.0,0.0,0.0,Stable
492,1.015075376884422,0.12216014223238292,0.12034588269427822,Stable
584,1.0,0.0,0.0,Stable
2281,3.1686746987951806,2.2171375679184466,0.6997050119286353,Noisy
2244,1.0,0.0,0.0,Stable
835,1.0,0.0,0.0,Stable
611,1.1363636363636365,0.3862666735495995,0.3399146727236475,Noisy
2159,1.0625,0.25,0.23529411764705882,Noisy
730,1.7989276139410189,0.9938327557648101,0.552458446945267,Noisy
1874,1.0,0.0,0.0,Stable
1418,1.5,0.7071067811865476,0.47140452079103173,Noisy
1530,1.0288461538461537,0.29417420270727607,0.28592632786501604,Noisy
1117,13.531645569620252,13.477269984375285,0.995981598471139,Noisy
84,127.01310043668123,213.87653069484796,1.683893472086921,Noisy
1221,1.00990099009901,0.09950371902099892,0.0985281923639303,Stable
931,4.830188679245283,1.4038837159361242,0.2906478005649007,Noisy
695,1.5,0.7071067811865476,0.47140452079103173,Noisy
362,4.461538461538462,1.179257633903277,0.2643163662197,Noisy
1635,1.0196078431372548,0.13933307603182388,0.13665359380044265,Stable
1302,1.6134969325153374,0.6414215825769123,0.3975350492777061,Noisy
505,3.236842105263158,1.995155647961689,0.616389549776782,Noisy
1278,2.0327868852459017,3.027469862854426,1.4893198518880644,Noisy
2022,1.0,0.0,0.0,Stable
1389,1.469387755102041,0.6612091646643635,0.4499895703965807,Noisy
2115,2.7980295566502464,1.6481601080284456,0.5890431372003071,Noisy
1803,1.0,0.0,0.0,Stable
352,2.0638297872340425,0.5039310124806164,0.2441727586246286,Noisy
1613,78.98561695685088,41.160667518240125,0.5211159842016024,Noisy
1886,3.0617283950617282,1.5838693049960408,0.5173121520349973,Noisy
999,1.1714285714285715,0.4495224058650929,0.38373863915312806,Noisy
1614,1.0,0.0,0.0,Stable
271,1.2666666666666666,0.5936168397046636,0.4686448734510502,Noisy
2242,1.0,0.0,0.0,Stable
2135,1.0,0.0,0.0,Stable
699,1.1081081081081081,0.3112186338147325,0.2808558402718318,Noisy
2181,1.0263157894736843,0.22941573387056177,0.22353327915593196,Noisy
335,1.1202223766504518,0.45231711342638925,0.4037743959184703,Noisy
1622,1.02,0.2,0.19607843137254902,Noisy
921,1.0,0.0,0.0,Stable
876,1.0,0.0,0.0,Stable
1005,1.5,0.7071067811865476,0.47140452079103173,Noisy
1341,1.0,0.0,0.0,Stable
1936,3.088235294117647,7.337768366508088,2.3760392805835715,Noisy
1106,1.7826086956521738,0.9980912370457834,0.559904840293976,Noisy
1589,1.0,0.0,0.0,Stable
1049,1.00990099009901,0.0995037190209989,0.09852819236393029,Stable
1982,1.0041666666666667,0.09128709291752768,0.09090830829961263,Stable
153,4.908088235294118,3.0627910294519696,0.6240293333415249,Noisy
722,1.0,,,Noisy
386,1.0421052631578946,0.2013598991032266,0.19322414560410636,Noisy
1040,1.0572207084468666,0.23258094027163712,0.21999279659714127,Noisy
1177,5.868421052631579,3.3039051853351076,0.5629972961557582,Noisy
1723,1.0,0.0,0.0,Stable
755,1.04,0.2,0.19230769230769232,Noisy
502,1.0481283422459893,0.21461198946087648,0.2047573572917546,Noisy
392,4.2,1.6064386578049978,0.38248539471547566,Noisy
1109,1.9615384615384615,0.19611613513818404,0.09998077477632912,Stable
1324,1.0,0.0,0.0,Stable
1161,2.8991354466858787,2.402713868205747,0.8287690976813065,Noisy
549,1.0136986301369864,0.11704114719613058,0.11545951007185853,Stable
